"SB","binary","octal","hexadecimal"
"SB2695",1.10001110111111E+042,616773777577600,"63-5F-5F-7F-7F-60"
"SB2696",1.00001110111111E+042,416773777177600,"43-5F-5F-7E-7F-60"
"SB2697",1.00000110100111E+042,406473777777600,"41-53-5F-7F-FF-60"
"SB2698",1.10111110100011E+042,676433777753600,"6F-51-5F-7F-EB-60"
"SB2699",1.1000111011E+042,616600000016000,"63-58-00-00-0E-00"
"SB2700",1.1E+042,600000000001600,"60-00-00-00-01-60"
"SB2701",1.000011E+042,414000004077600,"43-00-00-08-3F-60"
"SB2702",1.10110100000111E+042,664073777023600,"6D-03-5F-7E-13-60"
"SB2703",1.10100000000001E+042,640013637777600,"68-00-5E-3F-FF-60"
"SB2704",1.10100000000011E+042,640033637777600,"68-01-5E-3F-FF-60"
"SB2705",1.10111110111111E+042,676777367777600,"6F-5F-7B-6F-FF-60"
"SB2706",1.1010111E+042,656000077777600,"6B-40-00-7F-FF-60"
"SB2707",1.10111110111011E+042,676733657777200,"6F-5D-5E-5F-FF-20"
"SB2708",1.10111110111111E+042,676773677477200,"6F-5F-5E-7F-3F-20"
"SB2709",1.1E+042,600000277400200,"60-00-02-7F-00-20"
"SB2710",1E+042,400000176000600,"40-00-01-7C-00-60"
"SB2711",1.1E+042,600000076000200,"60-00-00-7C-00-20"
"SB2712",1.10110100000111E+042,664073777617600,"6D-03-5F-7F-8F-60"
"SB2713",1.10110100000111E+042,664073777763000,"6D-03-5F-7F-F3-00"
"SB2714",1.10110100000111E+042,664073777762000,"6D-03-5F-7F-F2-00"
"SB2715",1.1011111011111E+042,676763657777600,"6F-5F-1E-5F-FF-60"
"SB2716",1.11110110111011E+039,76673677777600,"0F-5B-5E-7F-FF-60"
"SB2717",1.00011110111111E+042,436773677777200,"47-5F-5E-7F-FF-20"
"SB2718",1.00111110111111E+042,476773677403200,"4F-5F-5E-7F-03-20"
"SB2719",1.1011111011111E+042,676760677743600,"6F-5F-06-7F-E3-60"
"SB2720","1001111000000110111101111111111111110100000 ","474033677777200 ","4F-01-5E-7F-FF-20"
"SB2721","1101111100111110111111111111111110111100000 ","676373777773600 ","6F-4F-5F-7F-FB-60"
"SB2722","0100000000000000111110111110100001111100000 ","200003737207600 ","20-00-1F-3E-87-60"
"SB2723","1101111101110010111101111111101111111100000 ","676713677677600 ","6F-5C-5E-7F-BF-60"
"SB2724","1101111100000000000000001000011111111100000 ","676000004177600 ","6F-40-00-08-7F-60"
"SB2725","0100011100001010111111111111111111111100000 ","216053777777600 ","23-42-5F-7F-FF-60"
"SB2726","0100101000001110111111111000000111111100000 ","224073774037600 ","25-03-5F-78-1F-60"
"SB2727","0101111101001110111111111111111111111100000 ","276473777777600 ","2F-53-5F-7F-FF-60"
"SB2728","1101001000001110111111111000000111111100000 ","644073774037600 ","69-03-5F-78-1F-60"
"SB2729","1101101000001110111101111000000111111100000 ","664073674037600 ","6D-03-5E-78-1F-60"
"SB2730","1101101000001110111111111001000111111100000 ","664073774437600 ","6D-03-5F-79-1F-60"
"SB2731","1100011101111100011111111111111111111100000 ","616761777777600 ","63-5F-0F-7F-FF-60"
"SB2732","1101111101111110111101111000011111110100000 ","676773674177200 ","6F-5F-5E-78-7F-20"
"SB2733","1001111101111110111111111111111111001100000 ","476773777774600 ","4F-5F-5F-7F-FC-60"
"SB2734","1101000101111110111101111111100011110100000 ","642773677617200 ","68-5F-5E-7F-8F-20"
"SB2735","0100000000000000111111111100000001111100000 ","200003776007600 ","20-00-1F-7C-07-60"
"SB2736","1101111000110100111101111111111111111100000 ","674323677777600 ","6F-0D-1E-7F-FF-60"
"SB2737","0100000000000000111111111110000001111100000 ","200003777007600 ","20-00-1F-7E-07-60"
"SB2738","1101111001111110111111111111101111111100000 ","674773777677600 ","6F-1F-5F-7F-BF-60"
"SB2739","1101110000000000001111001111101111001100000 ","670000747674600 ","6E-00-07-4F-BC-60"
"SB2740","1101001101011110111111111111101111111100000 ","646573777677600 ","69-57-5F-7F-BF-60"
"SB2741","1001111001111010111111111111101111111100000 ","474753777677600 ","4F-1E-5F-7F-BF-60"
"SB2742","1001101100111000111111111111101111111100000 ","466343777677600 ","4D-4E-1F-7F-BF-60"
"SB2743","1000011101111110111111111111101111001100000 ","416773777674600 ","43-5F-5F-7F-BC-60"
"SB2744","1101111101111110111100011111101111001100000 ","676773617674600 ","6F-5F-5E-1F-BC-60"
"SB2745","1101111000011110111111111111101111111100000 ","674173777677600 ","6F-07-5F-7F-BF-60"
"SB2746","1101111000111110111111111111101111111100000 ","674373777677600 ","6F-0F-5F-7F-BF-60"
"SB2747","1101011000011010111111111111101111111100000 ","654153777677600 ","6B-06-5F-7F-BF-60"
"SB2748","0101111000011110111111111111101111110000000 ","274173777677000 ","2F-07-5F-7F-BF-00"
"SB2749","1101000000000110111111111110001111111100000 ","640033777077600 ","68-01-5F-7E-3F-60"
"SB2750","1101000000000110111111111111001111111100000 ","640033777477600 ","68-01-5F-7F-3F-60"
"SB2751","1101000000000110111111111111101111111100000 ","640033777677600 ","68-01-5F-7F-BF-60"
"SB2752","1101111101111110111111111111101001111100000 ","676773777647600 ","6F-5F-5F-7F-A7-60"
"SB2753","0101001101111110111111111111000000111100000 ","246773777403600 ","29-5F-5F-7F-03-60"
"SB2754","1101100000111110111111111111100011111100000 ","660373777617600 ","6C-0F-5F-7F-8F-60"
"SB2755","1101111001111110111111111111100010001100000 ","674773777610600 ","6F-1F-5F-7F-88-60"
"SB2756","1101111000000000000011111111101111111100000 ","674000177677600 ","6F-00-01-7F-BF-60"
"SB2757","1100000000000000000000001011101111111100000 ","600000005677600 ","60-00-00-0B-BF-60"
"SB2758","0000000000000010111111111111101111111100000 ","000013777677600 ","00-00-5F-7F-BF-60"
"SB2759","1100000000001000111111111111101111111100000 ","600043777677600 ","60-02-1F-7F-BF-60"
"SB2760","1111111111111111111111000000111100001111111 ","777777740360771 ","7F-7F-7F-40-F0-7F"
"SB2761","1101101001111110111111111111101111111100000 ","664773777677600 ","6D-1F-5F-7F-BF-60"
"SB2762","0101111101111110111111111111101111111100000 ","276773777677600 ","2F-5F-5F-7F-BF-60"
"SB2763","0101101101111110111111111111101111111100000 ","266773777677600 ","2D-5F-5F-7F-BF-60"
"SB2764","1101111101111110111110011111101111111100000 ","676773717677600 ","6F-5F-5F-1F-BF-60"
"SB2765","0001101101111110111111111111101111111100000 ","066773777677600 ","0D-5F-5F-7F-BF-60"
"SB2766","1000010101111110111111111110000000000100000 ","412773777000200 ","42-5F-5F-7E-00-20"
"SB2767","0100000000000000111111011000011111111100000 ","200003754177600 ","20-00-1F-58-7F-60"
"SB2768","0100000000000000111111111110110111111100000 ","200003777337600 ","20-00-1F-7E-DF-60"
"SB2769","1101111101111110111111111111111011001100000 ","676773777754600 ","6F-5F-5F-7F-EC-60"
"SB2770","1101100100000000100111111111111111111100000 ","662002377777600 ","6C-40-13-7F-FF-60"
"SB2771","1111011111111111111111111111111100001111111 ","757777777760771 ","7B-7F-7F-7F-F0-7F"
"SB2772","1101111101111110111101111000011101111100000 ","676773674167600 ","6F-5F-5E-78-77-60"
"SB2773","1101111101111100011101111000011111111100000 ","676761674177600 ","6F-5F-0E-78-7F-60"
"SB2774","1101101000000110111111111111111111111000000 ","664033777777400 ","6D-01-5F-7F-FF-40"
"SB2775","1100000000000000001111111111111100111100000 ","600000777763600 ","60-00-07-7F-F3-60"
"SB2776","1101101000001110111111111111111100101100000 ","664073777762600 ","6D-03-5F-7F-F2-60"
"SB2777","1101101000001110111111111000001000111100000 ","664073774043600 ","6D-03-5F-78-23-60"
"SB2778","1101101000001110111111111111000000111100000 ","664073777403600 ","6D-03-5F-7F-03-60"
"SB2779","0000000000000000000000001011111111111100000 ","000000005777600 ","00-00-00-0B-FF-60"
"SB2780","1101100101111110111111111111000000111100000 ","662773777403600 ","6C-5F-5F-7F-03-60"
"SB2781","1101111101110000011111111110111111111100000 ","676701777377600 ","6F-5C-0F-7E-FF-60"
"SB2782","1100000000000000111000111110011111111100000 ","600003437177600 ","60-00-1C-3E-7F-60"
"SB2783","1101111101111110111101111111111001110100000 ","676773677747200 ","6F-5F-5E-7F-E7-20"
"SB2784","1101111000001110111100111111111111111100000 ","674073637777600 ","6F-03-5E-3F-FF-60"
"SB2785","1000111101111110111101110000111011111100000 ","436773670357600 ","47-5F-5E-70-EF-60"
"SB2786","1101111101110110111101111111111111000100000 ","676733677774200 ","6F-5D-5E-7F-FC-20"
"SB2787","0101111101111110100101111111111111111100000 ","276772277777600 ","2F-5F-52-7F-FF-60"
"SB2788","1101101000001000001111111111111111111100000 ","664040777777600 ","6D-02-07-7F-FF-60"
"SB2789","0101111101111110111101111111100000001100000 ","276773677600600 ","2F-5F-5E-7F-80-60"
"SB2790","0001111001111110111111111111111111111000000 ","074773777777400 ","0F-1F-5F-7F-FF-40"
"SB2791","1100001000001110111111111111111001111100000 ","604073777747600 ","61-03-5F-7F-E7-60"
"SB2792","1101101101111110100101111111111111111100000 ","666772277777600 ","6D-5F-52-7F-FF-60"
"SB2793","1001111101111110111101111111100011110100000 ","476773677617200 ","4F-5F-5E-7F-8F-20"
"SB2794","1001111101111110111001111111111111110100000 ","476773477777200 ","4F-5F-5C-7F-FF-20"
"SB2795","1101111101111110111101111110000000111100000 ","676773677003600 ","6F-5F-5E-7E-03-60"
"SB2796","1101111101111100111101111011110111111100000 ","676763675737600 ","6F-5F-1E-7B-DF-60"
"SB2797","1101100001111110111101111111111111111100000 ","660773677777600 ","6C-1F-5E-7F-FF-60"
"SB2798","0101111101111110111100011111111111111100000 ","276773617777600 ","2F-5F-5E-1F-FF-60"
"SB2799","0001111101111110011111111111111111111100000 ","076771777777600 ","0F-5F-4F-7F-FF-60"
"SB2800","0101111101111110111101111111111111011100000 ","276773677775600 ","2F-5F-5E-7F-FD-60"
"SB2801","1000111101110110111111111111111111001100000 ","436733777774600 ","47-5D-5F-7F-FC-60"
"SB2802","1101111101111110110011111111111111111100000 ","676773177777600 ","6F-5F-59-7F-FF-60"
"SB2803","1101111101111110111100111111111111111000000 ","676773637777400 ","6F-5F-5E-3F-FF-40"
"SB2804","1101111101111110111101111110011111110100000 ","676773677177200 ","6F-5F-5E-7E-7F-20"
