Run,BioProject,geo_loc_name_country,Center Name,Instrument,LibraryLayout,ReleaseDate,SRA Study,Bytes,Bases,Collection_Date
ERR5311091,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-03-17T00:00:00Z,ERP021867,153421527.0,379354582.0,
ERR5311092,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-03-17T00:00:00Z,ERP021867,134563497.0,389811936.0,
ERR5311093,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-03-17T00:00:00Z,ERP021867,150250861.0,486355296.0,
ERR5311094,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-03-17T00:00:00Z,ERP021867,227202772.0,592270320.0,
ERR5311095,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-03-17T00:00:00Z,ERP021867,160052886.0,540306388.0,
ERR5311096,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-03-17T00:00:00Z,ERP021867,196121232.0,488183604.0,
ERR5311097,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-03-17T00:00:00Z,ERP021867,195075331.0,480584982.0,
ERR5311098,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-03-17T00:00:00Z,ERP021867,177966408.0,443209764.0,
ERR5311099,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-03-17T00:00:00Z,ERP021867,153355902.0,379807582.0,
ERR5311100,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-03-17T00:00:00Z,ERP021867,167159031.0,421803702.0,
ERR5311101,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-03-17T00:00:00Z,ERP021867,162437182.0,404702348.0,
ERR5311102,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-03-17T00:00:00Z,ERP021867,209541456.0,536767552.0,
ERR5311103,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-03-17T00:00:00Z,ERP021867,129778073.0,315965084.0,
ERR5311104,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-03-17T00:00:00Z,ERP021867,155487063.0,471727322.0,
ERR6358029,PRJEB46575,Italy,ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLA LOMBAR,Illumina MiSeq,PAIRED,2021-09-27T00:00:00Z,ERP130767,322404374.0,517425572.0,2009
ERR6358030,PRJEB46575,Italy,ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLA LOMBAR,Illumina MiSeq,PAIRED,2021-09-27T00:00:00Z,ERP130767,317497811.0,731181013.0,2017
SRR15296911,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,177664864.0,329408404.0,2017
SRR15296913,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,157142297.0,291397659.0,2017
SRR15296914,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,215546772.0,382690999.0,2017
SRR15296921,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,80041760.0,118523295.0,2011
SRR15296923,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,426037958.0,616113982.0,2017
SRR15296924,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,328857928.0,465168820.0,2017
SRR15296930,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,345397667.0,485885464.0,2017
SRR15296932,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,346480840.0,493461850.0,2017
SRR15296934,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,291344166.0,420426175.0,2017
SRR15296936,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,313480832.0,444474002.0,2017
SRR15296940,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,328603883.0,518812957.0,2017
SRR15296942,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,272382020.0,414648153.0,2017
SRR15296944,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,231419776.0,397998251.0,2018
SRR15296946,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,310529368.0,475690678.0,2017
SRR15296947,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,328723776.0,492701385.0,2017
SRR15296950,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,318393869.0,442787646.0,2017
SRR15296952,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,190910224.0,267556795.0,2017
SRR15296957,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,280603058.0,390057721.0,2017
SRR15296958,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,245421131.0,339776799.0,2017
SRR15296959,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,265593428.0,364932855.0,2017
SRR15296962,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,168842262.0,233758487.0,2017
SRR15296964,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,353376196.0,546398946.0,2017
SRR15296965,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,286504556.0,417988617.0,2017
SRR15296968,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,297784681.0,436039914.0,2017
SRR15296970,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,272715732.0,398125732.0,2017
SRR15296971,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,222535620.0,326512853.0,2017
SRR15296972,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,261493816.0,384103595.0,2017
SRR15296973,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,257129573.0,379782383.0,2017
SRR15296976,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,255784498.0,375036029.0,2017
SRR15296978,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,305925000.0,443238339.0,2008
SRR15296980,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,213379609.0,307116487.0,2008
SRR15296981,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,255895439.0,367802429.0,2008
SRR15296983,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-07-30T00:00:00Z,SRP105419,156768391.0,275000923.0,2017
SRR14001961,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-03-19T00:00:00Z,SRP105419,256376711.0,370705356.0,Not collected
SRR14001962,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-03-19T00:00:00Z,SRP105419,212169296.0,307875631.0,Not collected
SRR14001963,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-03-19T00:00:00Z,SRP105419,293484381.0,422205258.0,Not collected
SRR14001964,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-03-19T00:00:00Z,SRP105419,340198068.0,478927566.0,Not collected
SRR14001965,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-03-19T00:00:00Z,SRP105419,325865951.0,461211209.0,Not collected
SRR14001966,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-03-19T00:00:00Z,SRP105419,355146601.0,505615613.0,Not collected
SRR14001967,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-03-19T00:00:00Z,SRP105419,295333841.0,412289048.0,Not collected
SRR14001968,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-03-19T00:00:00Z,SRP105419,299211586.0,464862993.0,Not collected
SRR14001969,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-03-19T00:00:00Z,SRP105419,292055685.0,448462208.0,Not collected
SRR14001970,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-03-19T00:00:00Z,SRP105419,399710704.0,630434324.0,Not collected
SRR14001971,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-03-19T00:00:00Z,SRP105419,293664442.0,451346232.0,Not collected
SRR14001972,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-03-19T00:00:00Z,SRP105419,302980252.0,469784167.0,Not collected
SRR14001973,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-03-19T00:00:00Z,SRP105419,370316570.0,576123353.0,Not collected
SRR14001974,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-03-19T00:00:00Z,SRP105419,182153206.0,250547179.0,Not collected
SRR14001975,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-03-19T00:00:00Z,SRP105419,252974517.0,354774824.0,Not collected
SRR14001976,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-03-19T00:00:00Z,SRP105419,347765021.0,533795353.0,Not collected
SRR14001977,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-03-19T00:00:00Z,SRP105419,322912007.0,461026020.0,Not collected
SRR14001978,PRJNA384785,Spain,USDA-NVSL-DBPL,Illumina MiSeq,PAIRED,2021-03-19T00:00:00Z,SRP105419,114860474.0,160930195.0,Not collected
ERR5087441,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,66548560.0,243295126.0,
ERR5087442,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,83956110.0,347327784.0,
ERR5087443,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,75478636.0,293132072.0,
ERR5087444,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,103086928.0,499089730.0,
ERR5087445,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,110577477.0,491151962.0,
ERR5087446,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,101056607.0,471724604.0,
ERR5087447,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,112665827.0,535363554.0,
ERR5087448,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,82811349.0,369932484.0,
ERR5087449,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,106886782.0,490196434.0,
ERR5087450,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,89887134.0,442018374.0,
ERR5087451,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,91551588.0,418903898.0,
ERR5087452,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,103220106.0,485137632.0,
ERR5087453,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,78125431.0,362423556.0,
ERR5087454,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,93468919.0,444846000.0,
ERR5087455,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,88545894.0,413933280.0,
ERR5087456,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,98234291.0,474797152.0,
ERR5087457,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,107034067.0,578512106.0,
ERR5087458,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,107976133.0,540138778.0,
ERR5087459,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,94172202.0,455255638.0,
ERR5087460,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,92160752.0,446720816.0,
ERR5087461,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,96503318.0,460542148.0,
ERR5087462,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,94081695.0,458612368.0,
ERR5087463,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,130328649.0,575956280.0,
ERR5087464,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,119611290.0,575800750.0,
ERR5087465,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,90247153.0,425305694.0,
ERR5087466,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,99132109.0,473389530.0,
ERR5087467,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,82883942.0,361426654.0,
ERR5087468,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,93892453.0,431550148.0,
ERR5087469,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,114399093.0,528091998.0,
ERR5087470,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,134449173.0,588726652.0,
ERR5087471,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,100327322.0,448368226.0,
ERR5087472,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,109823815.0,506081634.0,
ERR5087473,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,96417191.0,444261026.0,
ERR5087474,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,77794613.0,364515510.0,
ERR5087475,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,105096177.0,504365368.0,
ERR5087476,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,88778925.0,424281310.0,
ERR5087477,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,81227601.0,367999382.0,
ERR5087478,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,92618107.0,423009588.0,
ERR5087479,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,99901568.0,468183352.0,
ERR5087480,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,81596780.0,385074462.0,
ERR5087481,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,112777103.0,587313594.0,
ERR5087482,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,92707270.0,456228984.0,
ERR5087483,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,108257803.0,544628310.0,
ERR5087484,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,100378645.0,487486890.0,
ERR5087485,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,111371821.0,534158876.0,
ERR5087486,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,69835742.0,307199836.0,
ERR5087487,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,117802498.0,520029806.0,
ERR5087488,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,76040778.0,344659916.0,
ERR5087489,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,100431347.0,470909808.0,
ERR5087490,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,71088346.0,330157876.0,
ERR5087491,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,98158446.0,438342732.0,
ERR5087492,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,81021275.0,398953476.0,
ERR5087493,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,75489858.0,344285436.0,
ERR5087494,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,89087848.0,401226630.0,
ERR5087495,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,122048791.0,513362552.0,
ERR5087496,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,95254554.0,450946702.0,
ERR5087497,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,90631549.0,424090748.0,
ERR5087498,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,108405269.0,502244120.0,
ERR5087499,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,106806317.0,503907234.0,
ERR5087500,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,80181101.0,353593076.0,
ERR5087501,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,122576980.0,523329458.0,
ERR5087502,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,113170471.0,505365894.0,
ERR5087503,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,98089246.0,489364726.0,
ERR5087504,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,106706410.0,522414096.0,
ERR5087505,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,102638272.0,469061870.0,
ERR5087506,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,91005537.0,442467146.0,
ERR5087507,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,122524566.0,575927288.0,
ERR5087508,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,92174827.0,454772740.0,
ERR5087509,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,103093353.0,482681164.0,
ERR5087510,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,110156934.0,542041076.0,
ERR5087511,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,86159391.0,415675820.0,
ERR5087512,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,76778889.0,360025978.0,
ERR5087513,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,100433191.0,471894932.0,
ERR5087514,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,79310733.0,344712162.0,
ERR5087515,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,99045137.0,432303336.0,
ERR5087516,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,101773228.0,449674074.0,
ERR5087517,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,107729366.0,506232332.0,
ERR5087518,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,91711250.0,405827298.0,
ERR5087519,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,124500594.0,574457756.0,
ERR5087520,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,90441413.0,398038416.0,
ERR5087521,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,116190380.0,573796678.0,
ERR5087522,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,108556161.0,529393014.0,
ERR5087523,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,86154733.0,440378816.0,
ERR5087524,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,78298187.0,381760012.0,
ERR5087525,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,99402600.0,454945182.0,
ERR5087526,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,88464224.0,439083236.0,
ERR5087527,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,125916862.0,561250692.0,
ERR5087528,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,120236973.0,563416032.0,
ERR5087529,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2021-01-30T00:00:00Z,ERP021867,114155313.0,524996498.0,
