SB,binary,octal,hexadecimal
SB1978,1101111101100010111101011111111111111100000,676613657777600,6F-58-5E-5F-FF-60
SB1979,0101111101111110111101111111111111110100000,276773677777200,2F-5F-5E-7F-FF-20
SB1980,1001111101111110111101111100000111110100000,476773676037200,4F-5F-5E-7C-1F-20
SB1981,1101111101111110111101011111111111110100000,676773657777200,6F-5F-5E-5F-FF-20
SB1982,1100111101111110111110111111101111111100000,636773737677600,67-5F-5F-3F-BF-60
SB1983,1100000101111110111111111000000111111100000,602773774037600,60-5F-5F-78-1F-60
SB1984,1100000101110000000111100010000000000100000,602700361000200,60-5C-03-62-00-20
SB1985,1101111101111100111101011011111111111100000,676763655777600,6F-5F-1E-5B-FF-60
SB1986,1000111101111110111101111110011111001100000,436773677174600,47-5F-5E-7E-7C-60
SB1987,1101011101111110111101111111111111110100000,656773677777200,6B-5F-5E-7F-FF-20
SB1988,1101111101111110111101111111011111110100000,676773677577200,6F-5F-5E-7F-7F-20
SB1989,1001101101111110111101111111111111111100000,466773677777600,4D-5F-5E-7F-FF-60
SB1990,1000011101111110111101111111111111110100000,416773677777200,43-5F-5E-7F-FF-20
SB1991,1101111101100010101101111111111111111100000,676612677777600,6F-58-56-7F-FF-60
SB1992,1101101000001110111111111110000000001100000,664073777000600,6D-03-5F-7E-00-60
SB1993,1101111101111110001101111111111111111100000,676770677777600,6F-5F-46-7F-FF-60
SB1994,1101101101111110110101111111111111111100000,666773277777600,6D-5F-5A-7F-FF-60
SB1995,1101111101101110101101111111111111111100000,676672677777600,6F-5B-56-7F-FF-60
SB1996,1100000000111110111101111000011111111100000,600373674177600,60-0F-5E-78-7F-60
SB1997,1101111100111110111101111000011111111100000,676373674177600,6F-4F-5E-78-7F-60
SB1998,1101111101000110111101111111111111111100000,676433677777600,6F-51-5E-7F-FF-60
SB1999,1101100101111110111111111111110111111100000,662773777737600,6C-5F-5F-7F-DF-60
SB2000,1100001101111110111101111000011111111100000,606773674177600,61-5F-5E-78-7F-60
SB2001,1101111000000000001101111000011111111100000,674000674177600,6F-00-06-78-7F-60
SB2002,0100000000000000110111011110100001111100000,200003357207600,20-00-1B-5E-87-60
SB2003,1101111101111100111001111111111111111100000,676763477777600,6F-5F-1C-7F-FF-60
SB2004,1101111101111110111101011111111111001100000,676773657774600,6F-5F-5E-5F-FC-60
SB2005,1101111101111100100000111111111111111100000,676762037777600,6F-5F-10-3F-FF-60
SB2006,0101101000001110111111101111111111110100000,264073767777200,2D-03-5F-6F-FF-20
SB2007,0001000000000010111111111111111111111100000,040013777777600,08-00-5F-7F-FF-60
SB2008,1101000000000010111111011111111111111100000,640013757777600,68-00-5F-5F-FF-60
SB2009,1101000000000010111111111111000011111100000,640013777417600,68-00-5F-7F-0F-60
SB2010,1101000000000010111111111111111111110000000,640013777777000,68-00-5F-7F-FF-00
SB2011,1101111101011110111111111110001111111000000,676573777077400,6F-57-5F-7E-3F-40
SB2012,1101111101011110110111111110001111111100000,676573377077600,6F-57-5B-7E-3F-60
SB2013,1101000000000110111111111111111111011100000,640033777775600,68-01-5F-7F-FD-60
SB2014,1101101000001110111110011111110000001100000,664073717700600,6D-03-5F-1F-C0-60
SB2015,1101111101101110111101111111000011111100000,676673677417600,6F-5B-5E-7F-0F-60
SB2016,0101110101111110111101111111111111111100000,272773677777600,2E-5F-5E-7F-FF-60
SB2017,1000111101111110111110000001111011111100000,436773700757600,47-5F-5F-01-EF-60
SB2018,1101100101111000011111111111111111111100000,662741777777600,6C-5E-0F-7F-FF-60
SB2019,1101111000001110111111111110000011111100000,674073777017600,6F-03-5F-7E-0F-60
SB2020,1101111101010000011111111110011111111100000,676501777177600,6F-54-0F-7E-7F-60
SB2021,1101111101111100001111111111111111111100000,676760777777600,6F-5F-07-7F-FF-60
SB2022,1101111101111110111111100000000000000100000,676773760000200,6F-5F-5F-60-00-20
SB2023,1100011101111110111111111111111111100100000,616773777776200,63-5F-5F-7F-FE-20
SB2024,0100000000000000111111111010100001111100000,200003775207600,20-00-1F-7A-87-60
SB2025,1100011101111110111111011111011111111100000,616773757577600,63-5F-5F-5F-7F-60
SB2026,1101100000000000001111111111111111111100000,660000777777600,6C-00-07-7F-FF-60
SB2027,1100101000001110111111111000000111111100000,624073774037600,65-03-5F-78-1F-60
SB2028,1100000000000010111111111111111111110100000,600013777777200,60-00-5F-7F-FF-20
SB2029,1101101000000010111111111111111100111100000,664013777763600,6D-00-5F-7F-F3-60
SB2030,1101111101011110111111011110000011111100000,676573757017600,6F-57-5F-5E-0F-60
SB2031,1101111001011110111111111110000011111100000,674573777017600,6F-17-5F-7E-0F-60
SB2032,1101101000001110111111111000000011111100000,664073774017600,6D-03-5F-78-0F-60
SB2033,1101111000001110111111111111101000000000000,674073777640000,6F-03-5F-7F-A0-00
SB2034,1101111101111110111001111111101111111100000,676773477677600,6F-5F-5C-7F-BF-60
SB2035,1101111101111110111111111111101111011100000,676773777675600,6F-5F-5F-7F-BD-60
SB2036,1100111101110110111111111111101111111100000,636733777677600,67-5D-5F-7F-BF-60
SB2037,1101000101011110111111111111100111111100000,642573777637600,68-57-5F-7F-9F-60
SB2038,1100000000000000111101111111111111111100000,600003677777600,60-00-1E-7F-FF-60
SB2039,1101011101011110110111111111111110110100000,656573377773200,6B-57-5B-7F-FB-20
SB2040,1001111101111110111101111111101111110100000,476773677677200,4F-5F-5E-7F-BF-20
SB2041,1101111101111110000000111111111111111100000,676770037777600,6F-5F-40-3F-FF-60
SB2042,1101111101100000011101111000011111111100000,676601674177600,6F-58-0E-78-7F-60
SB2043,1101111101111000011101111111111111111100000,676741677777600,6F-5E-0E-7F-FF-60
SB2044,1101111101011110111111111111111001111100000,676573777747600,6F-57-5F-7F-E7-60
SB2045,1101110000000110110111111111111011111100000,670033377757600,6E-01-5B-7F-EF-60
SB2046,1000011101111000000111111111111111111100000,416740377777600,43-5E-03-7F-FF-60
SB2047,1101111101110110111101111111111100110100000,676733677763200,6F-5D-5E-7F-F3-20
SB2048,0100000000000000111110011010100001110000000,200003715207000,20-00-1F-1A-87-00
SB2049,1100000101111110111101111110111111111100000,602773677377600,60-5F-5E-7E-FF-60
SB2050,1101011101111110111101111111100111111100000,656773677637600,6B-5F-5E-7F-9F-60
SB2051,1101111101111110111111110000000000000000000,676773770000000,6F-5F-5F-70-00-00
SB2052,0000000000000000111110011110100001111100000,000003717207600,00-00-1F-1E-87-60
SB2053,0101101000001110111111111111111111110100000,264073777777200,2D-03-5F-7F-FF-20
SB2054,1101000000001110111111111111111111111100000,640073777777600,68-03-5F-7F-FF-60
SB2055,1101000000000000110111111111111111111100000,640003377777600,68-00-1B-7F-FF-60
SB2056,1101111101110110011101111111111111110100000,676731677777200,6F-5D-4E-7F-FF-20
SB2057,0101111101111110111101111111111000111100000,276773677743600,2F-5F-5E-7F-E3-60
SB2058,1101101000001110111111111000000111011100000,664073774035600,6D-03-5F-78-1D-60
SB2059,1001101000001110111111111000000111111100000,464073774037600,4D-03-5F-78-1F-60
SB2060,1101100000000110111111111000000111111100000,660033774037600,6C-01-5F-78-1F-60
SB2061,1101111101111110011111111111111110011100000,676771777771600,6F-5F-4F-7F-F9-60
SB2062,0001111101111110111111111101111111111100000,076773776777600,0F-5F-5F-7D-FF-60
SB2063,1101111001111100001111111111111111111100000,674760777777600,6F-1F-07-7F-FF-60
SB2064,1000000000000000000000111111111111111100000,400000037777600,40-00-00-3F-FF-60
SB2065,1101111101100010111101111100111111111100000,676613676377600,6F-58-5E-7C-FF-60
SB2066,1000000101111110111111111111111111111100000,402773777777600,40-5F-5F-7F-FF-60
SB2067,0101111101111110111101011111111111111100000,276773657777600,2F-5F-5E-5F-FF-60
SB2068,1101000000000000111111111111100111111100000,640003777637600,68-00-1F-7F-9F-60
SB2069,1101101000001010111111111111110000001100000,664053777700600,6D-02-5F-7F-C0-60
SB2070,1001001000001100111101111111111111101100000,444063677776600,49-03-1E-7F-FE-60
SB2071,1101011000011110111111111110001111111100000,654173777077600,6B-07-5F-7E-3F-60
SB2072,1101111001011100110011111110001111111100000,674563177077600,6F-17-19-7E-3F-60
SB2073,1101101000001110111111111111100000001100000,664073777600600,6D-03-5F-7F-80-60
SB2074,1101000100000110111111111111111111111100000,642033777777600,68-41-5F-7F-FF-60
SB2075,1101001000000110111111111100000111111100000,644033776037600,69-01-5F-7C-1F-60
SB2076,0101101000001111110011111111111111111100000,264077177777600,2D-03-79-7F-FF-60
SB2077,1101111101011110111110111111111111111100000,676573737777600,6F-57-5F-3F-FF-60
SB2078,1101000000000010111111111111111110001100000,640013777770600,68-00-5F-7F-F8-60
SB2079,1001000000000000111000111111111001101100000,440003437746600,48-00-1C-3F-E6-60
SB2080,1101000000000000111111111111111100111100000,640003777763600,68-00-1F-7F-F3-60
SB2081,1101100100001110111111111111111111111100000,662073777777600,6C-43-5F-7F-FF-60
SB2082,0101101000001100111111111111111111111000000,264063777777400,2D-03-1F-7F-FF-40
SB2083,1101111101111100111101111111111111111100100,676763677777620,6F-5F-1E-7F-FF-64
SB2084,1101011101001100111110111111111111111100000,656463737777600,6B-53-1F-3F-FF-60
SB2085,0101100000001110111111111111111111111100000,260073777777600,2C-03-5F-7F-FF-60
SB2086,1101000000001101111111111111111111111100000,640067777777600,68-03-3F-7F-FF-60
SB2087,1000000000000000100001111111111111111100000,400002077777600,40-00-10-7F-FF-60
SB2088,1101111000011100111111111110001111111100000,674163777077600,6F-07-1F-7E-3F-60
SB2089,0101101100011100111111111111111111111100000,266163777777600,2D-47-1F-7F-FF-60
SB2090,1000011000000000111000111111111001100100000,414003437746200,43-00-1C-3F-E6-20
SB2091,0101100000001100111111111111111111111100000,260063777777600,2C-03-1F-7F-FF-60
SB2092,0101101000001100111111111111111111110100000,264063777777200,2D-03-1F-7F-FF-20
SB2093,0101101000001100101111111111111111111100000,264062777777600,2D-03-17-7F-FF-60
SB2094,0001111001011100111111111110001111111100000,074563777077600,0F-17-1F-7E-3F-60
SB2095,1101000100100010111111111111111111111100000,642213777777600,68-48-5F-7F-FF-60
SB2096,0101101000111001111111111111111111111100000,264347777777600,2D-0E-3F-7F-FF-60
SB2097,1101111100111110111111111111111111101100000,676373777776600,6F-4F-5F-7F-FE-60
SB2098,0001101000001100111111111111111111101100000,064063777776600,0D-03-1F-7F-FE-60
SB2099,1101111101111100111111111111111111110000000,676763777777000,6F-5F-1F-7F-FF-00
SB2100,1101000000000010111111111111111110111100000,640013777773600,68-00-5F-7F-FB-60
SB2101,1101011101011100111111111111111111111100000,656563777777600,6B-57-1F-7F-FF-60
SB2102,1101101000001100111111111110110000001100000,664063777300600,6D-03-1F-7E-C0-60
SB2103,1101101000011110111111111111110000001100000,664173777700600,6D-07-5F-7F-C0-60
SB2104,0101101000011110111111111111111111111100000,264173777777600,2D-07-5F-7F-FF-60
SB2105,1101101100000000111101111111111111111100000,666003677777600,6D-40-1E-7F-FF-60
SB2106,1101101000001100111101111111111111111100000,664063677777600,6D-03-1E-7F-FF-60
SB2107,1101101100000100111111111111110000001100000,666023777700600,6D-41-1F-7F-C0-60
SB2108,0001111001011110111111111110001111111100000,074573777077600,0F-17-5F-7E-3F-60
SB2109,1101100000111110111111111111111111111100000,660373777777600,6C-0F-5F-7F-FF-60
SB2110,1101101000001110111111111110110000001100000,664073777300600,6D-03-5F-7E-C0-60
SB2111,1101000000000010111111111111111111001100000,640013777774600,68-00-5F-7F-FC-60
SB2112,0000001000001110111111111111111000111100000,004073777743600,01-03-5F-7F-E3-60
SB2113,1101111000000000111111111111111111111100000,674003777777600,6F-00-1F-7F-FF-60
SB2114,1000001000000000100001111111111111111100000,404002077777600,41-00-10-7F-FF-60
SB2115,1101001001000010111111111111111111111100000,644413777777600,69-10-5F-7F-FF-60
SB2116,1001011000001010111111111111111111101100000,454053777776600,4B-02-5F-7F-FE-60
SB2117,0001101000001000111111111111111111111100000,064043777777600,0D-02-1F-7F-FF-60
SB2118,1101001000000010111100111111110000001100000,644013637700600,69-00-5E-3F-C0-60
SB2119,1101000000001100111111111111111111111100000,640063777777600,68-03-1F-7F-FF-60
SB2120,1101111101011110111111111110001111011100000,676573777075600,6F-57-5F-7E-3D-60
SB2121,1101101100011110111111111111111111111100000,666173777777600,6D-47-5F-7F-FF-60
SB2122,1001111001011100111111111110001111011100000,474563777075600,4F-17-1F-7E-3D-60
SB2123,1001111101111100111101111111111111101100000,476763677776600,4F-5F-1E-7F-FE-60
SB2124,1101111000001000111111111111111111111100000,674043777777600,6F-02-1F-7F-FF-60
SB2125,0001111001011110111111111110001111101100000,074573777076600,0F-17-5F-7E-3E-60
SB2126,0001111001011100111111111110001111101100000,074563777076600,0F-17-1F-7E-3E-60
SB2127,0001011000001100111111111100001111111100000,054063776077600,0B-03-1F-7C-3F-60
SB2128,0101101000001100111111111111000011111100000,264063777417600,2D-03-1F-7F-0F-60
SB2129,0101101000011100111111111111111111111100000,264163777777600,2D-07-1F-7F-FF-60
SB2130,1101111101111100111101111111111111101100000,676763677776600,6F-5F-1E-7F-FE-60
SB2131,0101101000001101111111111111111111111100000,264067777777600,2D-03-3F-7F-FF-60
SB2132,1101111001011110111111111110001000111100000,674573777043600,6F-17-5F-7E-23-60
SB2133,1001111101011100111111111111111111101100000,476563777776600,4F-57-1F-7F-FE-60
SB2134,1001011001011110111111111111111111101100000,454573777776600,4B-17-5F-7F-FE-60
SB2135,1001011101011100111111111111111111101100000,456563777776600,4B-57-1F-7F-FE-60
SB2136,1101100000010110111111111111111111111100000,660133777777600,6C-05-5F-7F-FF-60
SB2137,1101101000001100111111111111100000001100000,664063777600600,6D-03-1F-7F-80-60
SB2138,1100000000000000100001111111111111111100000,600002077777600,60-00-10-7F-FF-60
SB2139,1001011000001000111111111111111111111100000,454043777777600,4B-02-1F-7F-FF-60
SB2140,0101101000001100110000000000000000001100000,264063000000600,2D-03-18-00-00-60
SB2141,1101111101111100111101101111111111111100000,676763667777600,6F-5F-1E-6F-FF-60
SB2142,1101011100011100111101111111111111111100000,656163677777600,6B-47-1E-7F-FF-60
SB2143,0101101000001100111111111111111111101100000,264063777776600,2D-03-1F-7F-FE-60
SB2144,0101101000001100111111111111000111111100000,264063777437600,2D-03-1F-7F-1F-60
SB2145,1101101000001100111100111111110000001100000,664063637700600,6D-03-1E-3F-C0-60
SB2146,1101111101011000011111111110001111111100000,676541777077600,6F-56-0F-7E-3F-60
SB2147,1101111001011100111111111110111111111100000,674563777377600,6F-17-1F-7E-FF-60
SB2148,1101011101001100111111111111111111111100000,656463777777600,6B-53-1F-7F-FF-60
SB2149,0101101000101110111111111111111111111100000,264273777777600,2D-0B-5F-7F-FF-60
SB2150,1101001100000010111111111111111111111100000,646013777777600,69-40-5F-7F-FF-60
SB2151,1101101000001100111110011111110000001100000,664063717700600,6D-03-1F-1F-C0-60
SB2152,1101000000001100111111111110111111111100000,640063777377600,68-03-1F-7E-FF-60
SB2153,1101000000000000111001111111111111111100000,640003477777600,68-00-1C-7F-FF-60
SB2154,0101101000001100000000001111111111111100000,264060007777600,2D-03-00-0F-FF-60
SB2155,1100001000001100111110111111111111111100000,604063737777600,61-03-1F-3F-FF-60
SB2156,0101101000001100011111111111111111111100000,264061777777600,2D-03-0F-7F-FF-60
SB2157,1001011101001100111110111111111111111100000,456463737777600,4B-53-1F-3F-FF-60
SB2158,1101111101111100111100111111111011101100000,676763637756600,6F-5F-1E-3F-EE-60
SB2159,1101111101111100111100111111111011111100000,676763637757600,6F-5F-1E-3F-EF-60
SB2160,1101101101000000111101111111111111111100000,666403677777600,6D-50-1E-7F-FF-60
SB2161,1101111000000000011111111111101111101100000,674001777676600,6F-00-0F-7F-BE-60
SB2162,1101111000000000011111111100101111111100000,674001776277600,6F-00-0F-7C-BF-60
SB2163,1101001100111000111111111111101111111100000,646343777677600,69-4E-1F-7F-BF-60
SB2164,1101111000000000011111111111000000111100000,674001777403600,6F-00-0F-7F-03-60
SB2165,1101101000001110110011111111111111111100000,664073177777600,6D-03-59-7F-FF-60
SB2166,1101000000000000011111111111111111111100000,640001777777600,68-00-0F-7F-FF-60
SB2167,1101111101111110111101111011111111111000000,676773675777400,6F-5F-5E-7B-FF-40
SB2168,1101000000000010111111111111111111111000000,640013777777400,68-00-5F-7F-FF-40
SB2169,1100011100111010111111011111011111111100000,616353757577600,63-4E-5F-5F-7F-60
SB2170,1101111101111110111101111111100011110100000,676773677617200,6F-5F-5E-7F-8F-20
SB2171,0101100101111110111101111111111111111100000,262773677777600,2C-5F-5E-7F-FF-60
SB2172,1101111101111110111001011111111110111100000,676773457773600,6F-5F-5C-5F-FB-60
SB2173,1101111101110110111101111111111011110100000,676733677757200,6F-5D-5E-7F-EF-20
SB2174,0100000000000000111000000000000111111100000,200003400037600,20-00-1C-00-1F-60
SB2175,0001011101011110110111111111111111111100000,056573377777600,0B-57-5B-7F-FF-60
SB2176,1101111101101110111000000000000001111100000,676673400007600,6F-5B-5C-00-07-60
SB2177,1100111101111110111101011111111111110100000,636773657777200,67-5F-5E-5F-FF-20
SB2178,1101101101111110111000011111111111111100000,666773417777600,6D-5F-5C-1F-FF-60
SB2179,1101111101111110111101111011111111110100000,676773675777200,6F-5F-5E-7B-FF-20
SB2180,1101111101111110101101111111111111111100000,676772677777600,6F-5F-56-7F-FF-60
